Provider ID,Provider Name ,Address,Governorate,Area,Provider Type,Provider Specialty,Latitude,Longitude,Phone Number
M238,Ezaby Pharmacy,2 Khairat Street,Cairo,Down Town,Pharmacy,Pharmacy,30.03426293,31.24181329,19600    
M238,Ezaby Pharmacy,The commercial market in front of Al Hussein Mosque,Cairo,Down Town,Pharmacy,Pharmacy,30.06869284,31.26051621,19600    
M238,Ezaby Pharmacy,"Mercato Mall, Umm El Sid Hill, in front of Sharm Reef",Sinai,Sharm Al Sheikh,Pharmacy,Pharmacy,27.86342962,34.31279208,19600    
M238,Ezaby Pharmacy,209 Al-Hurriya Street,Ismailia,Ismailia,Pharmacy,Pharmacy,30.59180189,32.2655209,19600    
M238,Ezaby Pharmacy,Marina 2 Gate 2 (during the summer season only),Alexandria,North Coast,Pharmacy,Pharmacy,30.82744706,29.02815466,19600    
M238,Ezaby Pharmacy,Marina 4 Gate 4 (during the summer season only),Alexandria,North Coast,Pharmacy,Pharmacy,30.83178647,28.98249316,19600    
M238,Ezaby Pharmacy,Marina 5 Gate 5 (during the summer season only),Alexandria,North Coast,Pharmacy,Pharmacy,30.83874007,28.96948427,19600    
M238,Ezaby Pharmacy,Porto Marina North Coast Shop 79 during the summer season only,Alexandria,North Coast,Pharmacy,Pharmacy,30.82567623,29.00221925,19600    
M238,Ezaby Pharmacy,Sidi Abdel Rahman El Court Hacienda White Mall (during the summer season only),Alexandria,North Coast,Pharmacy,Pharmacy,30.99652453,28.65793286,19600    
M238,Ezaby Pharmacy,"Shops No. 39, 40 and 41 on the ground floor of Royal Mall",Alexandria,Al Montazah,Pharmacy,Pharmacy,30.14073186,31.71943737,19600    
M238,Ezaby Pharmacy,601 Freedom Road Street,Alexandria,Zezenya,Pharmacy,Pharmacy,29.99959588,31.17119477,19600    
M238,Ezaby Pharmacy,Green Plaza,Alexandria,Smoha,Pharmacy,Pharmacy,31.20680002,29.96512804,19600    
M238,Ezaby Pharmacy,Sidi Gaber railway station,Alexandria,Sidi Gaber,Pharmacy,Pharmacy,31.22028629,29.94240016,19600    
M238,Ezaby Pharmacy,"15 Syria Street, corner of Abdul Hamid Street",Alexandria,Roushdy,Pharmacy,Pharmacy,31.28221416,29.94075229,19600    
M238,Ezaby Pharmacy,Egypt railway station,Alexandria,Sidi Gaber,Pharmacy,Pharmacy,31.19251578,29.90578311,19600    
M238,Ezaby Pharmacy,"Abu Ashra Building in front of the airport gate, Hurghada Airport",Red Sea,Hurghada,Pharmacy,Pharmacy,27.18060851,33.80752309,19600    
M238,Ezaby Pharmacy,"Shop No. 2, ground floor, Maharem Mall Commercial Center",Red Sea,Hurghada,Pharmacy,Pharmacy,30.05998456,31.36487072,19600    
M238,Ezaby Pharmacy,"Suez Canal Street, Al Nour Tower",Dakahlia,Mansoura,Pharmacy,Pharmacy,31.0499623,31.39762866,19600    
M238,Ezaby Pharmacy,"Al-Gomhouria Street, Abu Touq Tower",Dakahlia,Mansoura,Pharmacy,Pharmacy,31.04485862,31.36573511,19600    
M238,Ezaby Pharmacy,"Unit No. 078 2 Cairofestival City Mall, Fifth Settlement",Cairo,New Cairo,Pharmacy,Pharmacy,30.02781768,31.4072313,19600    
M238,Ezaby Pharmacy,"Shop No. R1.07, Downtown Mall, 90th Street, Fifth Settlement",Cairo,New Cairo,Pharmacy,Pharmacy,30.01613581,31.41115708,19600    
M238,Ezaby Pharmacy,1 Rashdan Street,Cairo,Dokki,Pharmacy,Pharmacy,30.03613688,31.2134027,19600    
M238,Ezaby Pharmacy,"Shop No. 26, ground floor, Arkan Mall",Cairo,6th October,Pharmacy,Pharmacy,30.02050911,31.00360959,19600    
M238,Ezaby Pharmacy,"185 Ramses Street, next to Ghamra Coptic Hospital",Cairo,Abbaseya,Pharmacy,Pharmacy,30.06427532,31.25434349,19600    
M238,Ezaby Pharmacy,"23 Amin Samy Street, corner of Kasr Al-Aini Street",Cairo,Down Town,Pharmacy,Pharmacy,30.0338546,31.23331546,19600    
M238,Ezaby Pharmacy,"69 Manial Al-Rawda Street, Al-Basha Square",Cairo,Manial,Pharmacy,Pharmacy,30.02142541,31.22567762,19600    
M238,Ezaby Pharmacy,"Ahmed Orabi Street, Block 5, Nasser Residences",Cairo,Mohandessein,Pharmacy,Pharmacy,30.06641258,31.20217661,19600    
M238,Ezaby Pharmacy,"44 Al-Haram Street, in front of Al-Ahram Palace Hotel, Shop No. 3",Cairo,Haram,Pharmacy,Pharmacy,29.9881048,31.14504993,19600    
M238,Ezaby Pharmacy,Gate No. 1,Cairo,Hadayek Al Ahram,Pharmacy,Pharmacy,29.97921705,31.11061702,19600    
M238,Ezaby Pharmacy,"136 Selim Al-Awwal Street, next to Khair Zaman",Cairo,Helmyet Al Zeitoun,Pharmacy,Pharmacy,30.11910289,31.32065218,19600    
M238,Ezaby Pharmacy,"Plot 5, Block 21, Tenth District, Ahmed Al-Zumar Street",Cairo,Nasr City,Pharmacy,Pharmacy,30.04711952,31.3622196,19600    
M238,Ezaby Pharmacy,"Building 58, extension of Al-Tayaran Street, Abdullah Al-Arabi Street, Seventh District",Cairo,Nasr City,Pharmacy,Pharmacy,30.04480016,31.32913866,19600    
M238,Ezaby Pharmacy,1Shop A of the General Presidency Artillery Housing Project,Cairo,Nasr City,Pharmacy,Pharmacy,30.0773526,31.3672395,19600    
M238,Ezaby Pharmacy,"447 Faisal Street, Madkour station, in front of Al Rakib Restaurant",Cairo,Faisel,Pharmacy,Pharmacy,30.00955645,31.18781253,19600    
M238,Ezaby Pharmacy,"94 Hassan Al-Maamoun Street, in front of Al-Ahly Club",Cairo,Nasr City,Pharmacy,Pharmacy,30.06742933,31.35682115,19600    
M238,Ezaby Pharmacy,"2 Talaat Street and Casino San Stefano Street, in front of the San Stefano Hotel, Shop No. 4",Alexandria,San Stefano,Pharmacy,Pharmacy,31.24509128,29.96568999,19600    
M238,Ezaby Pharmacy,"Hurghada Street, Senzo Mall",Red Sea,Hurghada,Pharmacy,Pharmacy,27.09564254,33.8219067,19600    
M238,Ezaby Pharmacy,"65 Wadi El Nil Street, Mit Oqba",Cairo,Mohandessein,Pharmacy,Pharmacy,30.06376631,31.20054583,19600    
M238,Ezaby Pharmacy,"Shop No. G, ground floor, 516 Corny, Nile Street, Salam Tower, Maadi, next to Al Salam International Hospital",Cairo,Maadi,Pharmacy,Pharmacy,29.98551939,31.23000415,19600    
M238,Ezaby Pharmacy,"Shop No. 104A, Egypt Railway Station",Cairo,Ramsis,Pharmacy,Pharmacy,30.06306836,31.24698706,19600    
M238,Ezaby Pharmacy,85 Shehab Street,Cairo,Mohandessein,Pharmacy,Pharmacy,30.05821448,31.19999729,19600    
M238,Ezaby Pharmacy,1 Ahmed Onsi Street? Martyrs' Square,Cairo,Helwan,Pharmacy,Pharmacy,29.84320627,31.33298239,19600    
M238,Ezaby Pharmacy,166 Sudan Street - the intersection of Sudan Street and Syria Street,Cairo,Mohandessein,Pharmacy,Pharmacy,30.05286695,31.19135853,19600    
M238,Ezaby Pharmacy,Intersection of Street 227 and Shebin El-Koum Street,Ismailia,Ismailia,Pharmacy,Pharmacy,30.61061352,32.27116295,19600    
M238,Ezaby Pharmacy,32 Ahmed Fakhry Street,Cairo,Nasr City,Pharmacy,Pharmacy,30.06511335,31.34957342,19600    
M238,Ezaby Pharmacy,"Al-Azhari Girls Institute Street, next to Mecca Mosque - Assiut",Assiut,Assiut,Pharmacy,Pharmacy,30.0448926,31.12887716,19600    
M238,Ezaby Pharmacy,Abdel Salam El Shazly Street - next to the Commercial International Bank - Bandar Damanhour - Beheira,Behira,Damanhour,Pharmacy,Pharmacy,31.03666637,30.4540897,19600    
M238,Ezaby Pharmacy,53 Orabi Street - Four Seasons Tower,Port Said,Port Said,Pharmacy,Pharmacy,31.26712848,32.30534583,19600    
M238,Ezaby Pharmacy,Shop A217 - ground floor - Sky Plaza Mall,Cairo,Sherouk City,Pharmacy,Pharmacy,30.17905553,31.59365666,19600    
M238,Ezaby Pharmacy,Plot 101 - Third District - First Neighborhood - Central Spine,Cairo,6th October,Pharmacy,Pharmacy,29.96624188,30.93017624,19600    
M238,Ezaby Pharmacy,Marriott Hotel - Naama Bay,Sinai,Sharm Al Sheikh,Pharmacy,Pharmacy,27.91570843,34.3326973,19600    
M238,Ezaby Pharmacy,317 Ramses Street - the end of the Ahmed Saeed Bridge,Cairo,Abbaseya,Pharmacy,Pharmacy,30.06453489,31.27274349,19600    
M238,Ezaby Pharmacy,"Unit No. 001, ground floor - Zizinia Mall - Al Haram Street",Cairo,Haram,Pharmacy,Pharmacy,30.00023265,31.17610275,19600    
M238,Ezaby Pharmacy,Unit No. H052 - Arab Mall,Cairo,6th October,Pharmacy,Pharmacy,30.00668697,30.97535493,19600    
M238,Ezaby Pharmacy,Al Galaa Street - in front of Faisal Islamic Bank,Suez,Suez,Pharmacy,Pharmacy,30.01957238,32.54625806,19600    
M238,Ezaby Pharmacy,"Hosni Mubarak Street, lower walkway, Maamoura Tower, next to Marshal Hotel",Dakahlia,Mansoura,Pharmacy,Pharmacy,31.04632934,31.36489826,19600    
M238,Ezaby Pharmacy,134The Great Sea,Cairo,Giza,Pharmacy,Pharmacy,30.01186862,31.21763927,19600    
M238,Ezaby Pharmacy,"Kilo 52, Cairo-Ismailia Desert Road",Cairo,10th of Ramadan,Pharmacy,Pharmacy,30.33522987,31.85746113,19600    
M238,Ezaby Pharmacy,"45 Al-Nasr Street, Algeria Square",Cairo,Maadi,Pharmacy,Pharmacy,30.09858819,31.27279176,19600    
M238,Ezaby Pharmacy,"El-Tlatini Street, behind the Central Central Building, next to Mo'men Supermarket",Ismailia,Ismailia,Pharmacy,Pharmacy,30.59393594,32.27339455,19600    
M238,Ezaby Pharmacy,30 Gamaet El Dewal El Arabeya Street - in front of the Oriental Weavers Building - in front of CIB Bank,Cairo,Mohandessein,Pharmacy,Pharmacy,30.05630687,31.20507862,19600    
M238,Ezaby Pharmacy,"20 Non-Commissioned Officers Residences - Sadat Street, Shop No. 2, in front of Makro Al Salam City Supermarket",Cairo,Salam City,Pharmacy,Pharmacy,30.16346334,31.41783813,19600    
M238,Ezaby Pharmacy,"Al-Fayrouz Tower - located in Al-Aqabi Basin - formerly Aqua Bank Street - Dr. Talabat Awaidah Street currently - next to Raneen - Second Section, Zagazig -",Sharqia,Zagazig,Pharmacy,Pharmacy,30.59021909,31.49030976,219600    
M238,Ezaby Pharmacy,113 Shubra Street,Cairo,Shoubra,Pharmacy,Pharmacy,30.0659848,31.24501247,19600    
M238,Ezaby Pharmacy,"Shop No. 6 and 7, Ansar Al-Sunna Al-Muhammadiyah Society, Imbaba Sports Club Street",Cairo,Imbaba,Pharmacy,Pharmacy,30.04299593,31.24414386,19600    
M238,Ezaby Pharmacy,Martyr Ahmed Ibrahim Street - Al-Gamaa District - in front of the College of Education - Bandar Al-Fayoum,Fayoum,Fayoum,Pharmacy,Pharmacy,29.32310371,30.83871323,19600    
M238,Ezaby Pharmacy,"Shop No. 20 and 48, Banha Al-Mansheya, El-Gish Street - Al-Rashidi Station (Al-Ahram Street or Martyr Farid Nada currently)",Qalioubia,Banha,Pharmacy,Pharmacy,30.47987088,31.18564555,219600    
M238,Ezaby Pharmacy,"Hassan Hasib Street, in front of the Nursing Home - Tantat, behind Fathallah Market",Gharbia,Tanta,Pharmacy,Pharmacy,30.79850769,31.00034127,219600    
M238,Ezaby Pharmacy,"Mustafa Khalil Street, in front of B.Tech - Faqus Center - Sharkia Governorate",Sharqia,Faqous,Pharmacy,Pharmacy,30.73053733,31.79444392,219600    
M238,Ezaby Pharmacy,261 El Horreya Road - in front of the Sporting Club gate,Alexandria,Sporting,Pharmacy,Pharmacy,31.26936334,29.93327235,219600    
M238,Ezaby Pharmacy,544 Organization of the Army Road (Corniche in Sidi Bishr - Montazah Section - Alexandria Governorate),Alexandria,Sidi Beshr,Pharmacy,Pharmacy,31.25962696,29.98111303,219600    
M238,Ezaby Pharmacy,"2 Tuman Bay Street, Ibn Sandar Square - Hadayek Al-Qubba",Cairo,Hadayek Al Kobba,Pharmacy,Pharmacy,30.09043312,31.30324782,19600    
M238,Ezaby Pharmacy,208 Abu Farag Street - Rawd Al Farag - Shubra Misr - Cairo,Cairo,Shoubra,Pharmacy,Pharmacy,30.08174819,31.23666291,219600    
M238,Ezaby Pharmacy,"224-Al-Taraa Al-Boulaqia Street, Shoubra - Cairo",Cairo,Shoubra,Pharmacy,Pharmacy,30.07697104,31.24804702,19600    
M238,Ezaby Pharmacy,47 Abbas Al Akkad Street - Lulwa Al Akkad Tower - Nasr City,Cairo,Nasr City,Pharmacy,Pharmacy,30.05819902,31.33753599,19600    
M238,Ezaby Pharmacy,"242 Martyr Ahmed Essmat Street - Shop No. 1, Ahmed Essmat intersection with Gesr Suez - Ain Shams",Cairo,Ain Shams,Pharmacy,Pharmacy,30.12963268,31.32044673,19600    
M238,Ezaby Pharmacy,"71 Abdel Hamid Badawy Street, in front of the main gate of Al Shams Club",Cairo,Heliopolis,Pharmacy,Pharmacy,30.11909025,31.35221893,19600    
M238,Ezaby Pharmacy,509 Al-Ahram St. - next to Banque Misr - Giza Square,Cairo,Giza,Pharmacy,Pharmacy,30.00381217,31.20265165,19600    
M238,Ezaby Pharmacy,4 Abdul Rahman Al Kawakibi Square - Agouza - Nasr Sayed Hassan - behind Farid Shawqi Mosque,Cairo,Agouza,Pharmacy,Pharmacy,30.05494037,31.2099433,19600    
M238,Ezaby Pharmacy,"1 Bin Al Hakam Square, next to 6th of October Club",Cairo,Cairo,Pharmacy,Pharmacy,30.11053333,31.32057773,19600    
M238,Ezaby Pharmacy,2 Luxor Building - El Zohour Cooperatives - Port Said,Port Said,Port Said,Pharmacy,Pharmacy,31.26641626,32.27633752,219600    
M238,Ezaby Pharmacy,"6A, Al-Malik Al-Afdal Street, Zamalek, Qasr Al-Nil",Cairo,Zamalek,Pharmacy,Pharmacy,30.06408013,31.21661471,19600    
M238,Ezaby Pharmacy,"Ajyad Tower, Gamal Abdel Nasser Street, in front of the Insurance Building, Al-Masala, Bandar Al-Fayoum",Fayoum,Fayoum,Pharmacy,Pharmacy,29.31325381,30.851163,219600    
M238,Ezaby Pharmacy,4Jerash Mall - Phase 2 - Jordanian - 10th of Ramadan,Cairo,10th of Ramadan,Pharmacy,Pharmacy,30.29796058,31.74122176,19600    
M238,Ezaby Pharmacy,"8 Al-Hurriya Street, Al-Anwar Al-Mohammadia Mosque - Matareya",Cairo,Matareya,Pharmacy,Pharmacy,30.11687051,31.30551945,16900    
M238,Ezaby Pharmacy,The intersection of Al-Gomhouria Street and Al-Nahda Street in front of Al-Safa Tourist Hotel,Sohag,Sohag,Pharmacy,Pharmacy,26.56113204,31.69802645,19600    
M238,Ezaby Pharmacy,"44 Central Spine, Plot 16, Al Saraya Zayed Mall, Unit No. 13",Cairo,Al Sheikh Zayed,Pharmacy,Pharmacy,29.97447438,30.94821038,219600    
M238,Ezaby Pharmacy,Giza Residence Tower - Plot 44-46 D - Murad Street,Cairo,Giza,Pharmacy,Pharmacy,30.0194171,31.21535493,19600    
M238,Ezaby Pharmacy,"Commercial unit No. E27, ground floor, Mirage Mall",Cairo,New Cairo,Pharmacy,Pharmacy,30.0803427,31.45490389,19600    
M238,Ezaby Pharmacy,"26Plot No. 2, Block Y, Division 3221, Cooperative Society for Construction and Housing for officers working for the General Administration for Judgment Implementation in the Zahraa Al Maadi area.",Cairo,Maadi,Pharmacy,Pharmacy,29.97574274,31.30606975,19600    
M238,Ezaby Pharmacy,40 Alexander the Great Street - Azarita on Miramon Street - Alexandria,Alexandria,Azareeta,Pharmacy,Pharmacy,31.31925548,30.05666677,19600    
M238,Ezaby Pharmacy,32 Al-Gomhouria Street - Minya,Menia,Menia,Pharmacy,Pharmacy,28.09940236,30.75782299,219600    
M238,Ezaby Pharmacy,Extension of Talaat Harb Street - Eastern Province - Shebin El-Koum - Menoufia,Menophia,Shebeen Al Koum,Pharmacy,Pharmacy,30.58021102,31.02528071,219600    
M238,Ezaby Pharmacy,Melig Road - in front of the Educational Hospital - Shebin El-Koum - Menoufia,Menophia,Shebeen Al Koum,Pharmacy,Pharmacy,30.59794376,31.00605464,219600    
M238,Ezaby Pharmacy,The intersection of Al-Galaa Street and Al-Bahr Street - Tanta - next to Faisal Islamic Bank,Gharbia,Tanta,Pharmacy,Pharmacy,30.78710342,31.00106088,219600    
M238,Ezaby Pharmacy,Gamal Abdel Nasser Street - Zagazig - Central Society for Agricultural Reform Tower - next to Sharkia Governorate,Sharqia,Zagazig,Pharmacy,Pharmacy,30.58518206,31.49593643,219600    
M238,Ezaby Pharmacy,"Ambulance Pharmacy - Ambulance Square, behind the Ambulance Building - Suez",Suez,Suez,Pharmacy,Pharmacy,30.02432855,32.53801832,219600    
M238,Ezaby Pharmacy,Master Sokhna Services Complex - in the campus of Ain Sokhna Road - before Sokhna Gate,Suez,Al Ain Al Sokhna,Pharmacy,Pharmacy,29.96073983,31.45521801,219600    
M238,Ezaby Pharmacy,"S1, S2, next to a Saudi supermarket, Piacera Sokhna Village, Cairo - Hurghada Road",Suez,Al Ain Al Sokhna,Pharmacy,Pharmacy,29.29117319,32.60087765,219600    
M238,Ezaby Pharmacy,Television Street - Luxor,Luxor,Luxor,Pharmacy,Pharmacy,25.86944189,32.63582743,219600    
M238,Ezaby Pharmacy,"Chamber of Commerce Building, next to Etisalat - Corniche Street - Aswan",Aswan,Aswan,Pharmacy,Pharmacy,30.04592305,31.13104443,219600    
M238,Ezaby Pharmacy,Media Production City - Medical Center - inside Gate 4,Cairo,6th October,Pharmacy,Pharmacy,30.03015335,30.99431086,219600    
M238,Ezaby Pharmacy,"8 Nour Al-Huda Street, off Shaarawy Street - Loran, Alexandria",Alexandria,Louran,Pharmacy,Pharmacy,31.24756766,29.97455932,219600    
M238,Ezaby Pharmacy,"2 Al-Gish Street, Kafr Al-Dawwar - Beheira Governorate",Behira,Kafr Al Dawar,Pharmacy,Pharmacy,31.13397196,30.13835833,219600    
M238,Ezaby Pharmacy,"29 Mohamed Sayed Ahmed Street, next to Helwan Post Office - Helwan",Cairo,Helwan,Pharmacy,Pharmacy,29.84775077,31.33291835,19600    
M238,Ezaby Pharmacy,"80 King Faisal Street, next to Kababji Antar - Giza",Cairo,Faisel,Pharmacy,Pharmacy,30.0351437,31.21206127,19600    
M238,Ezaby Pharmacy,"Genena Mall, ground floor - Al-Batrawi Street, off Abbas Al-Akkad",Cairo,Nasr City,Pharmacy,Pharmacy,30.06106254,31.33218383,19600    
M238,Ezaby Pharmacy,Al-Muahada Street and 23 July Street - Mit Ghamr - Dakahlia,Dakahlia,Meet Ghamr,Pharmacy,Pharmacy,30.72170103,31.25447981,19600    
M238,Ezaby Pharmacy,Al Khan Mall Nabq Bay Laguna Garden,Sinai,Sharm Al Sheikh,Pharmacy,Pharmacy,28.04387321,34.42948786,19600    
M238,Ezaby Pharmacy,Luxor Street - next to Benrayon Square - Qena,Quena,Quena,Pharmacy,Pharmacy,26.15877438,32.72250468,19600    
M238,Ezaby Pharmacy,"Waterway Compound next to Starbucks Coffee, New Cairo",Cairo,New Cairo,Pharmacy,Pharmacy,30.04184437,31.47559992,19600    
M238,Ezaby Pharmacy,2 Khairat St. - in front of Al Thanya Secondary School - Sayeda Zeinab,Cairo,Sayeda Zeinab,Pharmacy,Pharmacy,30.03591048,31.24219945,19600    
M238,Ezaby Pharmacy,Chillout Al Nakheel Complex - the end of Al Shaheed Road - Kattameya,Cairo,Kattameya,Pharmacy,Pharmacy,29.9833554,31.35584551,19600    
M238,Ezaby Pharmacy,"8B Nerco Residences - Third Part - Shop No. 4 - Degla - Al Zahraa Street, Maadi",Cairo,Maadi,Pharmacy,Pharmacy,29.96394747,31.28509342,19600    
M238,Ezaby Pharmacy,"77 Mansourieh Canal, Shop No. 3, behind the National Bank of Kuwait - next to Tsipas - Al Haram",Cairo,Haram,Pharmacy,Pharmacy,30.00846105,31.11693522,19600    
M238,Ezaby Pharmacy,First District - Second Neighborhood - Plot No. 6 - Shop No. 4 - Badr City,Cairo,Badr City,Pharmacy,Pharmacy,29.9667416,30.93972822,19600    
M238,Ezaby Pharmacy,241 Gesr Suez Street - Cairo,Cairo,Gesr Al Swiss,Pharmacy,Pharmacy,30.11563845,31.33608583,19600    
M238,Ezaby Pharmacy,125 Al-Nasr Street - Third Section - New Maadi,Cairo,Maadi,Pharmacy,Pharmacy,29.97709758,31.2792781,19600    
M238,Ezaby Pharmacy,13 Textile Factory Street - Ezbet El Nakhl Al Sharqiya - Al Marj,Cairo,Al Marg,Pharmacy,Pharmacy,30.14135229,31.3318424,19600    
M238,Ezaby Pharmacy,Shubra Banha Free Road - in front of the toll collection gate,Qalioubia,Banha,Pharmacy,Pharmacy,30.20591497,31.23336939,19600    
M238,Ezaby Pharmacy,Shop No. CV 12 Marassi - North Coast,Alexandria,North Coast,Pharmacy,Pharmacy,30.97661569,28.74192617,19600    
M238,Ezaby Pharmacy,Al-Moassa Square - in front of the first department of Shubra Al-Kheima,Qalioubia,Shobra Al Kheima,Pharmacy,Pharmacy,30.12955397,31.24547116,19600    
M238,Ezaby Pharmacy,362 Faisal St. - Talbieh,Cairo,Talbeya,Pharmacy,Pharmacy,30.00965163,31.17624654,19600    
M238,Ezaby Pharmacy,24 Hoda Shaarawy St. - behind the Ministry of Endowments - Al-Falaki,Cairo,Down Town,Pharmacy,Pharmacy,30.05124363,31.23731013,19600    
M238,Ezaby Pharmacy,"Al-Fath Al-Islami Tower - Extension of Cihan Street - 4th Street, Al-Khamsiya Land",Dakahlia,Mansoura,Pharmacy,Pharmacy,31.04093837,31.38112403,19600    
M238,Ezaby Pharmacy,98 Rd. 9 - next to Al-Tawheed and Al-Nour - Mokattam,Cairo,Mokattam,Pharmacy,Pharmacy,30.01347862,31.2962985,19600    
M238,Ezaby Pharmacy,"4 Makram Ebeid intersection, via Al-Nasr Road, Shops No. 10 and No. 11 - Nasr City First - next to B-Tech",Cairo,Nasr City,Pharmacy,Pharmacy,30.06901531,31.34372308,19600    
M238,Ezaby Pharmacy,Located in Waslet Dahshur - next to Zayed Entrance 4 - opposite Cairo University Compound,Cairo,Al Sheikh Zayed,Pharmacy,Pharmacy,30.04143479,30.9647783,19600    
M238,Ezaby Pharmacy,Badrashin Maadiyya Street - from Misr Assiut Street - Badrashin - Giza,Cairo,Al Badrasheen,Pharmacy,Pharmacy,29.84886291,31.28320433,19600    
M238,Ezaby Pharmacy,"Plot No. 443, First District, adjacent to October 2-6, Giza",Cairo,6th October,Pharmacy,Pharmacy,29.96510599,30.95637666,19600    
M238,Ezaby Pharmacy,Tahrir St. - Sorour Square - Damietta,Damietta,Damietta,Pharmacy,Pharmacy,31.41217995,31.81167832,19600    
